modality,sample_id,timestamp,language,is_scam,scam_type,scam_stage,requested_action,sensitive_info_requested,severity,has_url,has_upi,has_otp,has_qr,has_phone,has_threat,has_urgency,text,weight,source_origin,augmentation_id
Call,AUG25311,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Agent: This is from Tata Power. open the official portal https://jio.com/y6o5c7qzl for details. Senior: Why so urgent? Agent: Delay will cause account issues.,1.0,CALL0095,25311.0
SMS,AUG25312,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,Ekart: Delivery attempt failed. Reschedule at https://pay-safe.co/qgz1aloj254,0.16666666666666666,SMS0099,25312.0
AudioTranscript,AUG25313,,Hinglish,1,Bank/KYC Fraud,Action request,Share OTP,OTP,5,0,0,1,0,0,0,1,[Automated Voice] Kotak alert: suspicious transaction of ₹135035. forward OTP to block abhi turant.,1.0,AUD0003,25313.0
WhatsApp,AUG25314,,Hinglish,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹4061 in KBC!
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹4061 processing fee to UPI jqgwimm@okLucky Winner Program.",1.0,WA0013,25314.0
Call,AUG25315,,Hinglish,1,Job Offer Scam,Lure,Pay via UPI,,3,1,0,0,0,0,0,0,Agent: This is from Naukri. pay ₹12574 via UPI tduqbi@ybl 10 minute ke andar. Senior: Why so urgent? Agent: Delay will cause account issues. haan ji,1.0,CALL0028,25315.0
AudioTranscript,AUG25316,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] MSEB alert. open the official portal https://hdfcbank.com/ukbrn2utpogb for details. samjhe?,1.0,AUD0097,25316.0
WhatsApp,AUG25317,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: India Post: Your package is out for delivery today. Track: https://gpay-help.in/ogehvtq8
Senior: Ok, I will be home.",1.0,WA0097,25317.0
AudioTranscript,AUG25318,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,[Automated Voice] India Post alert. open the official portal https://airtel.in/vnk0jkvzpks for details.,0.09090909090909091,AUD0085,25318.0
SMS,AUG25319,,English,1,Job Offer Scam,Action request,Share ID docs,Aadhaar,3,0,0,0,0,1,0,0,HR: SelectIndeed. Share Aadhaar/PAN for verification. WhatsApp +91-98766-49173,0.5,SMS0025,25319.0
SMS,AUG25320,,Hinglish,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,,5,0,0,0,0,1,0,1,Police Department: call support at +91-85972-90927 aaj hi.,0.5,SMS0062,25320.0
Call,AUG25321,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Agent: This is from BSNL. open the official portal https://amazon.in/qxfvbbrw for details. Senior: Why so urgent? Agent: Delay will cause account issues.,1.0,CALL0095,25321.0
AudioTranscript,AUG25322,,English,1,Marketplace / Refund / UPI Scam,Action request,Click link,Bank credentials,3,0,0,0,0,0,0,0,[AutomatTelegram Resale Voice] Refund of ₹13841 pending. verify your bank details at,0.07692307692307693,AUD0076,25322.0
WhatsApp,AUG25323,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: DTDC: Your package is out for delivery today. Track: https://upi-support.co/9i4zhaz
Senior: Ok, I will be home.",1.0,WA0097,25323.0
WhatsApp,AUG25324,,Hinglish,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Festive Bonanza notice. pay ₹20818 via UPI tkucj@okhdfcbank abhi turant.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent.",1.0,WA0013,25324.0
WhatsApp,AUG25325,,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: Secure Invest notice. open https://verify-now.co/n1l9xq4e6 service band hone se pehle.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0036,25325.0
SMS,AUG25326,,Hinglish,1,Lottery/Prize Scam,Lure,Call number,,3,0,0,0,0,1,0,0,Mega Bumper Draw: call karo support at +91-96587-78929 jaldi karo.,0.5,SMS0012,25326.0
WhatsApp,AUG25327,,Hinglish,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹19633 in KBC!
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹19633 processing fee to UPI jvbpa@okReward Vault.",1.0,WA0013,25327.0
WhatsApp,AUG25328,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: India Post: Your package is out for delivery today. Track: https://courier-check.in/pnlqixch
Senior: Ok, I will be home.",1.0,WA0097,25328.0
Call,AUG25329,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Agent: This is from MSEB. open the official portal https://amazon.in/j3ybu741 for details. Senior: Why so urgent? Agent: Delay will cause account issues. samjhe?,1.0,CALL0095,25329.0
AudioTranscript,AUG25330,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] Airtel plan expires on 31-Mar. Renew in um official um app or https://bill-alert.in/bwjy97ry0rb samjhe?,1.0,AUD0097,25330.0
WhatsApp,AUG25331,,English,1,Lottery/Prize Scam,Lure,Call number,,4,1,1,0,0,0,0,1,"Scammer: Reward Vault notice. call support at +91-73390-86866 before midnight.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0015,25331.0
Call,AUG25332,,English,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,1,"Caller: Hello, it's me. I'm in trouble. Please don't panic. Senior: Who is this? Caller: I can't talk. Send sir ₹145001 ji to UPI exbkvfc@okMom now.",0.14285714285714285,CALL0072,25332.0
WhatsApp,AUG25333,,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,0,"Scammer: Secure Invest notice. open https://bill-alert.in/cg919xy right now.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.2,WA0033,25333.0
Call,AUG25334,,Hinglish,1,Bank/KYC Fraud,Action request,Share OTP,OTP,5,0,0,1,0,0,0,0,"Agent: Hello, PNB security sir desk. Suspicious transaction of ₹117992 detected. Senior: Oh no. Agent: To block it, please verify the OTP haan sent ji to your phone.",0.5,CALL0002,25334.0
WhatsApp,AUG25335,,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: Gold Return Desk notice. open https://pay-safe.co/j2w72fub5cl7 aaj hi.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. haan ji",1.0,WA0036,25335.0
SMS,AUG25336,,English,1,Marketplace / Refund / UPI Scam,Payment/Transfer,Scan QR / approve collect request,UPI PIN,4,1,0,0,1,0,0,0,Facebook Marketplace: scan QR or approve collect request for ₹34647 immediately.,1.0,SMS0076,25336.0
WhatsApp,AUG25337,,English,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,1,0,1,1,0,0,1,"Scammer: OLX notice. scan QR or approve collect request for ₹24429 before midnight.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0074,25337.0
AudioTranscript,AUG25338,,English,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,0,[Voicemail] Dad alert. pay ₹113723 via UPI wvaon@axl before midnight.,0.2,AUD0068,25338.0
SMS,AUG25339,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,AnyDesk: install AnyDesk and share the session code aaj hi.,1.0,SMS0024,25339.0
WhatsApp,AUG25340,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Bank: Axis: Your statement is ready. View in official app or https://bill-alert.in/m6fkyl0
Senior: Ok thanks.",0.3333333333333333,WA0083,25340.0
SMS,AUG25341,,Hinglish,1,Delivery/Courier / Customs Scam,Action request,Click link,,3,1,0,0,0,0,0,0,Address incomplete. ReschDTDCule delivery: https://pay-safe.co/h50ua5gfq Jaldi karo.,0.16666666666666666,SMS0045,25341.0
WhatsApp,AUG25342,,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,0,"Scammer: QuickCash notice. open https://gpay-help.in/3dcq1yp within 10 minutes.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.2,WA0033,25342.0
Call,AUG25343,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,"Technician: This is Paytm support. Your deTeamViewerce has malware.
Senior: What should I do?
Technician: Install AnyDesk. I will guide you. Link: https://customer-care.live/6y473d5q",0.5,CALL0017,25343.0
AudioTranscript,AUG25344,,Hinglish,1,Telecom/Utility / KYC Scam,Action request,Click link,PAN,4,1,0,0,0,0,0,1,[Voicemail] Jio alert. open https://otp-verify.in/pqhtx3s8 service band hone se pehle.,0.16666666666666666,AUD0052,25344.0
WhatsApp,AUG25345,,English,1,Marketplace / Refund / UPI Scam,Action request,Share OTP,OTP,4,0,0,1,0,0,0,1,"Scammer: Facebook Marketplace notice. share the OTP sent to your phone before midnight.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.3333333333333333,WA0076,25345.0
WhatsApp,AUG25346,,English,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹7907 in New Year Bonanza! 🙏
Senior: I never participatLucky Winner Program.
Scammer: Auto-selectLucky Winner Program from mobile number.
Scammer: To claim, pay ₹7907 processing fee to UPI kbofter@ibl.",1.0,WA0010,25346.0
AudioTranscript,AUG25347,,English,1,Bank/KYC Fraud,Action request,Click link,PAN,4,1,0,0,0,0,1,1,[Voicemail] KYC awaiting. refresh now at https://otp-verify.in/am5ft6p to avoid account okay freeze.,0.1111111111111111,AUD0005,25347.0
Call,AUG25348,,English,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"SerTata Powerce: Tata Power here. Your plan expires on 17-May. Renew in the official app or https://kyc-update.in/8tds5r1g
Senior: Not now, thank you.
SerTata Powerce: Okay. Have a nice day.",0.3333333333333333,CALL0097,25348.0
Call,AUG25349,,English,1,Bank/KYC Fraud,Action request,Share OTP,OTP,5,0,0,1,0,0,0,1,"Agent: Hello, ICICI security desk. Suspicious transaction of ₹141311 detected.
Senior: Oh no.
Agent: To block it, please reconfirm the OTP sent to your phone.
Senior: I will call the official helpline.
Agent: If you delay, funds will be lost. Read OTP now.",0.25,CALL0007,25349.0
Call,AUG25350,,English,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,0,0,0,0,0,0,0,Agent: This is from Canara. open the official portal https://icicibank.com/2tyfiu9l5v for details. Senior: Why so urgent? Agent: Delay will cause account issues.,0.3333333333333333,CALL0083,25350.0
SMS,AUG25351,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Blue Dart: Out for delivery today. Track: https://kyc-update.in/2uibc1pqcw,0.16666666666666666,SMS0093,25351.0
WhatsApp,AUG25352,,English,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹33783 in New Year Bonanza! 🙏
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹33783 processing fee to UPI atrzkek@okFestive Bonanza.",1.0,WA0010,25352.0
Call,AUG25353,,English,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,0,0,0,0,0,0,0,Agent: This is from SBI. open the official portal https://dtdc.in/u09830v8coia for details. Senior: Why so urgent? Agent: Delay will cause account issues.,0.3333333333333333,CALL0091,25353.0
SMS,AUG25354,,English,1,Job Offer Scam,Payment/Transfer,Click link,,3,0,0,0,0,0,0,0,WorkIndia: open https://pay-safe.co/4vpi0d98vjvi immediately.,0.08333333333333333,SMS0032,25354.0
SMS,AUG25355,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,Vi: open the official portal https://jio.com/7gp3v2jrk for details. samjhe?,0.3333333333333333,SMS0083,25355.0
AudioTranscript,AUG25356,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] BSES alert. open the official portal https://airtel.in/dp219zret67t for details.,1.0,AUD0097,25356.0
WhatsApp,AUG25357,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Scammer: Union Bank notice. open the official portal https://sbi.co.in/uzq9aj9gj3 for details.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent.",0.3333333333333333,WA0083,25357.0
WhatsApp,AUG25358,,English,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,1,"Scammer: India Post notice. open https://gpay-help.in/98pmzaz6vpkp today itself.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.14285714285714285,WA0044,25358.0
SMS,AUG25359,,Hinglish,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,1,DTDC: open https://pay-safe.co/khb4npiytde aaj hi.,0.3333333333333333,SMS0043,25359.0
Call,AUG25360,,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,"HR: You're shortlisted for a work-from-home role earning ₹3642/month.
Senior: Ok.
HR: Pay training fee ₹3642 to confirm. Or submit docs WorkIndiaa https://pay-safe.co/d2d6okli6p",0.5,CALL0030,25360.0
SMS,AUG25361,,English,1,Job Offer Scam,Action request,Share ID docs,Aadhaar,3,0,0,0,0,1,0,0,WorkIndia: send Aadhaar and PAN photo on WhatsApp +91-73323-42070 before service suspension.,0.5,SMS0025,25361.0
WhatsApp,AUG25362,,English,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹18387 in New Year Bonanza! 🙏
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹18387 processing fee to UPI hLucky Winner Programsdktg@paytm.",1.0,WA0010,25362.0
AudioTranscript,AUG25363,,English,1,Bank/KYC Fraud,Action request,Click link,PAN,4,1,0,0,0,0,1,1,[Voicemail] KYC awaiting. Update now at https://verify-now.co/pub6l89ytp7 to avoid account freeze.,0.1111111111111111,AUD0007,25363.0
SMS,AUG25364,,Hinglish,1,Bank/KYC Fraud,Action request,Share ID docs,Aadhaar,4,0,0,0,0,1,0,0,Axis: send Aadhaar and PAN photo on WhatsApp +91-95374-65920 abhi turant.,1.0,SMS0002,25364.0
WhatsApp,AUG25365,,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,"Scammer: HR: Part-time work-from-home job available.
Senior: I'm retirApna Jobs.
Scammer: Easy task. Earn ₹9742/day. Register at https://upi-support.co/2cej01non
Senior: No fees, right?
Scammer: Small refundable fee ₹9742 for ID verification.",0.5,WA0026,25365.0
SMS,AUG25366,,Hinglish,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,Blue Dart: Delivery attempt fail. Reschedule: https://secure-link.in/59ma7xcbc2o5,0.3333333333333333,SMS0091,25366.0
SMS,AUG25367,,Hinglish,1,Bank/KYC Fraud,Action request,Share ID docs,Aadhaar,4,0,0,0,0,1,0,0,Axis: send Aadhaar and PAN photo on WhatsApp +91-74727-48632 aaj hi.,1.0,SMS0002,25367.0
AudioTranscript,AUG25368,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] Airtel plan expires on 31-Mar. Renew in um official um app or https://secure-link.in/3gxgw1wzhgr jaldi,1.0,AUD0097,25368.0
AudioTranscript,AUG25369,,English,1,Marketplace / Refund / UPI Scam,Action request,Click link,Bank credentials,3,0,0,0,0,0,0,0,[AutomatOLX Voice] Refund of ₹7105 awaiting. validate your bank details at,0.07692307692307693,AUD0076,25369.0
SMS,AUG25370,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Click link,Aadhaar,5,1,0,0,0,0,1,1,TRAI: open https://courier-check.in/17imkcb before midnight.,1.0,SMS0060,25370.0
WhatsApp,AUG25371,,English,1,Bank/KYC Fraud,Action request,Share ID docs,OTP,5,1,0,1,0,0,1,1,"Scammer: Hello, SBI KYC desk here. Your account will freeze right away.
Senior: I don't think banks message on WhatsApp.
Scammer: We are on official WhatsApp support. Quick verification only.
Senior: I will call the bank from the number on my passbook.
Scammer: No ma'am, transaction is in process. If delayed, money will be lost.
Scammer: Share OTP now or open https://kyc-update.in/nnj0khrwras to stop it.",0.5,WA0001,25371.0
WhatsApp,AUG25372,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: Blue Dart: Your package is out for delivery this evening. Track: https://upi-support.co/hnwk2awo7m6
Senior: Ok, I will be home.",1.0,WA0097,25372.0
AudioTranscript,AUG25373,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,Aadhaar,5,0,0,0,0,0,0,1,[Voicemail] Police Department alert. call support at +91-86949-10597 before service suspension.,0.5,AUD0057,25373.0
WhatsApp,AUG25374,,English,1,Job Offer Scam,Lure,Pay via UPI,,3,1,0,0,0,0,0,0,"Scammer: LinkedIn notice. pay ₹10736 via UPI nwqme@okhdfcbank within 10 minutes.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0032,25374.0
SMS,AUG25375,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,DTDC: open the official portal https://dtdc.in/mhaddj1vx38z for details.,0.16666666666666666,SMS0093,25375.0
Call,AUG25376,,Hinglish,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,HR: You're shortlisted for a work-from-home role earning ₹9666/month. Senior: Ok. HR: um uh uh Pay training fee ₹9666 to confirm. Or submit docs Naukria https://otp-verify.in/56ulq1itthb samjhe?,1.0,CALL0027,25376.0
AudioTranscript,AUG25377,,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,0,0,0,0,0,0,0,[AutomatGold Return Desk Voice] Pre-approvGold Return Desk loan ₹10367. Activate by paying fee ₹10367 at,0.07692307692307693,AUD0038,25377.0
SMS,AUG25378,,Hinglish,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,Blue Dart: Delivery attempt fail. Reschedule: https://otp-verify.in/ad1bvuva3 samjhe?,0.3333333333333333,SMS0091,25378.0
AudioTranscript,AUG25379,,Hinglish,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,Aadhaar,5,0,0,0,0,0,0,1,[Automated Voice] Police Department alert. call support at +91-91371-39443 service band hone se pehle. haan ji,0.3333333333333333,AUD0064,25379.0
AudioTranscript,AUG25380,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] Vi plan expires on 31-Mar. Renew in um official um app or https://kyc-update.in/j5706l7j97,1.0,AUD0097,25380.0
WhatsApp,AUG25381,,English,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Reward Vault notice. pay ₹26386 via UPI sabppdio@paytm immediately.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0010,25381.0
WhatsApp,AUG25382,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Scammer: XpressBees notice. open the official portal https://sbi.co.in/o61cxgffspi1 for details.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0097,25382.0
WhatsApp,AUG25383,,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,0,"Scammer: Hi Mom, it's me. New number. Phone lost.
Senior: Which friend are you with?
Scammer: Can't talk. I'm in trouble.
Scammer: Send ₹119657 to UPI ouxaozta@okDidi. Don't call karo.
Senior: I'll call karo your old number to confirm.
Scammer: Network issue. plz do it abhi.",0.2,WA0069,25383.0
Call,AUG25384,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Agent: This is from BSNL. open the official portal https://sbi.co.in/z919wig for details. Senior: Why so urgent? Agent: Delay will cause account issues.,1.0,CALL0095,25384.0
WhatsApp,AUG25385,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Bank: HDFC: Your statement is ready. View in official app or https://courier-check.in/5nvwoti
Senior: Ok thanks.",0.3333333333333333,WA0088,25385.0
WhatsApp,AUG25386,,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: Secure Invest notice. open https://verify-now.co/k9virqqi8a aaj hi.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0036,25386.0
SMS,AUG25387,,English,1,Tech Support / Remote Access Scam,Lure,Click link,,3,1,0,0,0,0,0,1,DeRustDeskce warranty expiring today. Verify at https://secure-link.in/sowkdc67,0.08333333333333333,SMS0023,25387.0
WhatsApp,AUG25388,,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Pay via UPI,,3,1,1,0,0,0,0,1,"Scammer: Pre-approved loan ₹3087 ready. No documents.
Senior: I did not apply.
Scammer: Special scheme. Activate by paying ₹3087 fee.
Scammer: Pay at https://bill-alert.in/1a24ew4q or UPI efqpp@okProfit Desk.
Senior: I'll visit branch.
Scammer: Offer ends this evening. Online only.",0.5,WA0037,25388.0
AudioTranscript,AUG25389,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Automated Voice] Airtel alert. open the official portal https://airtel.in/2pyz1x88 for details. jaldi,1.0,AUD0097,25389.0
AudioTranscript,AUG25390,,English,1,Bank/KYC Fraud,Action request,Click link,PAN,4,1,0,0,0,0,1,1,[Automated Voice] PNB alert. open https://gpay-help.in/7oxa42r today itself.,0.1111111111111111,AUD0005,25390.0
AudioTranscript,AUG25391,,Hinglish,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,0,[Automated Voice] Blue Dart: Parcel held at customs. Pay clearance fee ₹25465 at https://courier-check.in/yg98zjgpv,0.16666666666666666,AUD0045,25391.0
AudioTranscript,AUG25392,,English,1,Job Offer Scam,Lure,Click link,,3,1,0,0,0,0,0,0,[Voicemail] LinkedIn alert. open https://bill-alert.in/feouni0iz before service suspension.,0.07692307692307693,AUD0031,25392.0
WhatsApp,AUG25393,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Bank: ICICI: Your statement is ready. View in official app or https://customer-care.live/tp4341y
Senior: Ok thanks. haan ji",0.3333333333333333,WA0088,25393.0
AudioTranscript,AUG25394,,English,1,Lottery/Prize Scam,Payment/Transfer,Pay via UPI,,4,0,1,0,0,0,0,0,[Voicemail] Reward Vault alert. pay ₹37220 via UPI ueczwh@okhdfcbank right now.,0.25,AUD0010,25394.0
WhatsApp,AUG25395,,Hinglish,1,Lottery/Prize Scam,Lure,Call number,,4,1,1,0,0,0,0,1,"Scammer: Mega Bumper Draw notice. call karo support at +91-96796-72474 service band hone se pehle.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. thik hai",0.5,WA0012,25395.0
WhatsApp,AUG25396,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,1,"Scammer: Microsoft Support: malware detected on your phone. 🙏
Senior: My phone is working fine.
Scammer: It will stop soon. Install TeamRustDeskewer so I can remove it.
Scammer: Download: https://verify-now.co/rgj0jv7w658
Senior: Ok, installed.
Scammer: Now bhejo the 9-digit code shown on screen. thik hai",0.5,WA0023,25396.0
Call,AUG25397,,English,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,1,Agent: This is from Mom. pay ₹93462 via UPI ngwdepwn@oksbi within 10 minutes. Senior: Why so urgent? Agent: Delay will cause account issues.,0.14285714285714285,CALL0072,25397.0
WhatsApp,AUG25398,,Hinglish,1,Telecom/Utility / KYC Scam,Action request,Share OTP,OTP,4,1,0,0,0,0,0,1,"Scammer: Vi notice. bhejo the OTP sent to your phone abhi turant.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. jaldi",1.0,WA0052,25398.0
SMS,AUG25399,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Ekart: Out for delivery this evening. Track: https://kyc-update.in/7pyxlrbk,0.16666666666666666,SMS0093,25399.0
SMS,AUG25400,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,high priority: Jal Board password change hua. Agar aapne nahi kiya to reset: https://upi-support.co/rnouefsmdq thik hai,0.3333333333333333,SMS0088,25400.0
AudioTranscript,AUG25401,,English,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,0,0,0,0,0,0,0,"[Automated Voice] ICICI alert. Debit of ₹910 occurred. If um not ma'am you, call official...",0.09090909090909091,AUD0087,25401.0
SMS,AUG25402,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,Ekart: open the official portal https://icicibank.com/7613f5lj for details.,0.16666666666666666,SMS0099,25402.0
Call,AUG25403,,Hinglish,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,HR: You're shortlisted for a work-from-home role earning ₹12207/month. Senior: Ok. HR: um uh uh Pay training fee ₹12207 to reconfirm. Or submit docs Apna Jobsa https://courier-check.in/qshirucq73 samjhe?,1.0,CALL0027,25403.0
WhatsApp,AUG25404,,English,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,1,"Scammer: FedEx: Your parcel is held at customs. 🙏
Senior: I didn't order anything.
Scammer: It might be a gift. Clearance pending.
Senior: Send tracking ID and I'll check on official site.
Scammer: Tracking YJSFF0. Pay ₹20552 Delhiverya https://secure-link.in/016hs2w now, else return.",0.14285714285714285,WA0042,25404.0
WhatsApp,AUG25405,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: Delhivery: Your package is out for delivery right away. Track: https://verify-now.co/cvj2bzl
Senior: Ok, I will be home.",1.0,WA0097,25405.0
AudioTranscript,AUG25406,,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,0,[Automated Voice] Bhai alert. pay ₹84010 via UPI vrwjz@ibl abhi turant.,0.5,AUD0070,25406.0
SMS,AUG25407,,Hinglish,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,Blue Dart: Delivery attempt fail. Reschedule: https://bill-alert.in/7z3iizow,0.3333333333333333,SMS0091,25407.0
Call,AUG25408,,Hinglish,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Agent: Congratulations! You have won ₹2748 in WhatsApp Promo.
Senior: Really?
Agent: Pay processing fee ₹2748 to UPI gtsgsxxi@okFestive Bonanza to claim.",1.0,CALL0012,25408.0
